SiteID,LocationName,Date,DepthFrom,Parameter,Value,Sample_Depth
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-07-20T12:00:00Z,NA,DRP (mg/m3),2.7,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-08-17T12:00:00Z,NA,DRP (mg/m3),1.9,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-09-13T12:00:00Z,NA,DRP (mg/m3),3.1,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-10-18T12:00:00Z,NA,DRP (mg/m3),2.8,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-11-16T12:00:00Z,NA,DRP (mg/m3),12.1,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-12-14T12:00:00Z,NA,DRP (mg/m3),28.9,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-01-18T12:00:00Z,NA,DRP (mg/m3),22.9,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-02-15T12:00:00Z,NA,DRP (mg/m3),42.2,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-03-15T12:00:00Z,NA,DRP (mg/m3),24.7,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-04-19T12:00:00Z,NA,DRP (mg/m3),18.9,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-05-16T12:00:00Z,NA,DRP (mg/m3),15.2,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-06-20T12:00:00Z,NA,DRP (mg/m3),16.3,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-07-21T12:00:00Z,NA,pH,7.99,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-08-18T12:00:00Z,NA,pH,7.93,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-09-16T12:00:00Z,NA,pH,7.99,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-10-12T12:00:00Z,NA,pH,8.12,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-11-16T12:00:00Z,NA,pH,7.46,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-12-14T12:00:00Z,NA,pH,7.55,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-01-18T12:00:00Z,NA,pH,7.41,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-02-16T12:00:00Z,NA,pH,8.09,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-03-15T12:00:00Z,NA,pH,7.96,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-04-21T12:00:00Z,NA,pH,8.04,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-05-18T12:00:00Z,NA,pH,8.1,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-06-14T12:00:00Z,NA,pH,8.06,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-07-20T12:00:00Z,NA,pH,8.09,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-08-17T12:00:00Z,NA,pH,8.21,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-09-13T12:00:00Z,NA,pH,7.99,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-10-18T12:00:00Z,NA,pH,8.27,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-11-16T12:00:00Z,NA,pH,7.64,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-12-14T12:00:00Z,NA,pH,7.2,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-01-18T12:00:00Z,NA,pH,8.05,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-02-15T12:00:00Z,NA,pH,7.92,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-03-15T12:00:00Z,NA,pH,8.15,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-04-19T12:00:00Z,NA,pH,8.01,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-05-16T12:00:00Z,NA,pH,7.94,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-06-20T12:00:00Z,NA,pH,7.92,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-07-21T12:00:00Z,NA,Turb (NTU),2.41,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-08-18T12:00:00Z,NA,Turb (NTU),2.96,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-09-16T12:00:00Z,NA,Turb (NTU),4.17,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-10-12T12:00:00Z,NA,Turb (NTU),2.22,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-11-16T12:00:00Z,NA,Turb (NTU),5.89,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2020-12-14T12:00:00Z,NA,Turb (NTU),2.41,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-01-18T12:00:00Z,NA,Turb (NTU),0.974,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-02-16T12:00:00Z,NA,Turb (NTU),3.7,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-03-15T12:00:00Z,NA,Turb (NTU),2.22,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-04-21T12:00:00Z,NA,Turb (NTU),1.85,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-05-18T12:00:00Z,NA,Turb (NTU),4.38,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-06-14T12:00:00Z,NA,Turb (NTU),2.27,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-07-20T12:00:00Z,NA,Turb (NTU),1.99,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-08-17T12:00:00Z,NA,Turb (NTU),2.7,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-09-13T12:00:00Z,NA,Turb (NTU),1.95,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-10-18T12:00:00Z,NA,Turb (NTU),1.89,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-11-16T12:00:00Z,NA,Turb (NTU),1.88,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2021-12-14T12:00:00Z,NA,Turb (NTU),1.87,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-01-18T12:00:00Z,NA,Turb (NTU),2.21,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-02-15T12:00:00Z,NA,Turb (NTU),4.08,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-03-15T12:00:00Z,NA,Turb (NTU),6.43,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-04-19T12:00:00Z,NA,Turb (NTU),4.89,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-05-16T12:00:00Z,NA,Turb (NTU),2.12,Bottom
HL030557_BOT,Lake Rotoehu at Site 3 (Bottom),2022-06-20T12:00:00Z,NA,Turb (NTU),2.15,Bottom
